TRIP
DATE 2024-07-18
DECLINATION 0.0
DATA
-1617.005	405.487
-1616.879	455.669
POLYLINE RED
871.520	380.333
910.225	409.688
985.521	455.984
1020.889	504.884
1035.563	525.172
1046.992	547.620
1060.044	568.987
POLYLINE RED
2140.919	1738.646
1476.343	2616.680
825.955	3505.637
147.190	4372.750
61.845	4481.777
-48.817	4568.396
-148.992	4663.977
-159.578	4674.077
-172.388	4681.604
-184.735	4689.455
-188.247	4691.688
-192.402	4692.707
-196.331	4694.077
-208.993	4698.494
-221.771	4702.567
-234.491	4706.812
POLYLINE RED
-2.604	-1.593
-2.555	-1.594
-2.507	-1.592
-2.458	-1.597
-2.433	-1.599
-2.408	-1.605
-2.384	-1.613
-2.115	-1.694
-1.839	-1.758
-1.578	-1.862
-1.407	-1.931
-1.248	-2.029
-1.091	-2.126
-1.071	-2.139
-0.813	-2.282
-0.762	-2.400
-0.737	-2.457
-0.736	-2.555
-0.735	-2.597
-0.731	-2.849
-0.732	-3.102
-0.737	-3.354
-0.739	-3.446
-0.819	-3.586
-0.903	-3.630
-0.951	-3.655
-1.028	-3.679
-1.077	-3.680
-1.549	-3.687
-2.021	-3.690
-2.493	-3.680
-2.573	-3.678
-2.731	-3.622
-2.800	-3.585
-2.817	-3.577
-3.036	-3.459
-3.093	-3.393
-3.152	-3.322
-3.214	-3.235
-3.246	-3.146
-3.259	-3.109
-3.275	-3.070
-3.276	-3.031
-3.287	-2.593
-3.288	-2.155
-3.283	-1.717
-3.282	-1.677
-3.269	-1.639
-3.259	-1.600
-3.237	-1.513
-3.137	-1.501
-3.066	-1.483
POLYLINE RED
-2.648	-3.661
-2.254	-4.270
-2.388	-4.027
-2.208	-4.366
POLYLINE RED
-3.110	-6.126
-3.044	-6.532
-3.070	-6.291
-3.066	-6.852
POLYLINE RED
-2.340	-3.639
-2.343	-3.780
-2.334	-3.921
-2.349	-4.061
-2.375	-4.313
-2.465	-4.548
-2.582	-4.771
-2.892	-5.362
-2.807	-5.026
-2.959	-5.500
-2.968	-5.530
-2.976	-5.562
-2.977	-5.594
-2.983	-6.057
-2.977	-6.521
-2.978	-6.984
POLYLINE RED
-0.823	-3.331
-0.823	-5.928
POLYLINE RED
-5.266	-3.735
-5.256	-3.399
-5.285	-2.722
-5.143	-2.341
-4.907	-1.711
-4.598	-1.111
-4.362	-0.481
-4.259	-0.207
-4.291	0.492
-4.289	0.677
POLYLINE RED
-3.071	-7.446
-3.018	-7.753
-2.922	-8.055
-2.911	-8.367
-2.866	-9.751
-2.928	-11.136
-2.905	-12.520
-2.903	-12.655
-2.844	-12.783
-2.836	-12.917
-2.818	-13.237
-2.845	-13.559
-2.826	-13.880
-2.817	-14.019
-2.768	-14.153
-2.753	-14.292
-2.749	-14.330
-2.759	-14.441
-2.771	-14.405
-2.808	-14.296
-2.811	-14.179
-2.830	-14.066
POLYLINE RED
0.056	-5.200
0.059	-5.722
0.051	-6.245
0.063	-6.767
0.064	-6.820
0.086	-6.870
0.097	-6.922
0.108	-6.994
0.130	-7.065
0.130	-7.138
0.140	-8.147
0.174	-9.156
0.128	-10.163
-0.015	-13.280
0.009	-10.438
-0.094	-11.331
-0.131	-11.650
-0.101	-11.815
-0.189	-12.118
-0.201	-12.159
-0.335	-12.414
-0.343	-12.538
-0.349	-12.652
-0.327	-12.768
-0.350	-12.880
-0.466	-13.328
-0.581	-13.777
-0.696	-14.226
-0.710	-14.264
-0.728	-14.302
-0.737	-14.342
